Lease_Number,Production_Date,Product_Code,Mon_Oil_Volume,Mon_Gas_Volume,Operator_Number
829,1/1/2019,O,2486,10840,3209
829,1/1/2019,O,513,1388,3209
829,1/1/2019,O,1862,1401,3209
829,1/1/2019,O,1163,2676,3209
829,1/1/2019,O,25,3241,3209
829,1/1/2019,O,1266,2328,3209
829,1/1/2019,O,6014,19532,3209
829,1/1/2019,O,60,282,3209
829,1/1/2019,G,286,15224,3209
829,1/1/2019,O,62,1376,3209
829,1/1/2019,O,165,1024,3209
829,1/1/2019,G,5146,2480,3209
830,1/1/2019,U,0,0,3059
830,1/1/2019,O,0,0,3059
830,1/1/2019,O,535,667,3059
830,1/1/2019,O,644,136,3059
830,1/1/2019,O,167,124,3059
830,1/1/2019,O,1269,722,3059
830,1/1/2019,O,1387,280,3059
830,1/1/2019,O,56,32,3059
830,1/1/2019,O,749,581,3059
830,1/1/2019,O,684,61,3059
830,1/1/2019,O,15,5,3059
830,1/1/2019,O,235,71,3059
830,1/1/2019,O,277,6282,3059
830,1/1/2019,O,223,57,3059
830,1/1/2019,O,601,73,3059
830,1/1/2019,G,4,1613,3059
830,1/1/2019,O,1671,131,3059
831,1/1/2019,O,0,0,3059
831,1/1/2019,G,0,0,3059
831,1/1/2019,U,0,0,3059
831,1/1/2019,O,1285,1533,3059
832,1/1/2019,O,413,471,3059
832,1/1/2019,O,81,337,3059
832,1/1/2019,G,0,133,3059
832,1/1/2019,O,1383,965,3059
832,1/1/2019,U,0,0,3059
838,1/1/2019,U,0,0,2451
838,1/1/2019,O,0,0,2451
838,1/1/2019,G,51,681,2451
838,1/1/2019,O,37,55,2451
838,1/1/2019,O,64,141,2451
838,1/1/2019,O,142,178,2451
839,1/1/2019,U,0,0,2451
839,1/1/2019,G,0,0,2451
839,1/1/2019,O,0,0,2451
839,1/1/2019,O,217,755,2451
839,1/1/2019,O,57,20,2451
839,1/1/2019,O,116,87,2451
840,1/1/2019,O,3348,310,3295
841,1/1/2019,U,0,0,3295
841,1/1/2019,O,2339,1689,3295
841,1/1/2019,O,140,1097,3295
841,1/1/2019,O,0,0,3295
841,1/1/2019,O,420,24,3295
841,1/1/2019,O,279,160,3295
841,1/1/2019,O,276,5148,3295
841,1/1/2019,G,0,1751,3295
842,1/1/2019,G,0,0,3295
842,1/1/2019,G,583,477,3295
842,1/1/2019,U,0,0,3295
842,1/1/2019,O,462,60,3295
842,1/1/2019,O,0,0,3295
842,1/1/2019,O,333,1139,3295
842,1/1/2019,O,732,455,3295
842,1/1/2019,O,470,910,3295
842,1/1/2019,O,49,1197,3295
G00972,1/1/2019,G,0,0,3295
G00977,1/1/2019,G,0,0,2628
G00977,1/1/2019,U,0,0,2628
G00978,1/1/2019,U,0,0,2628
G00979,1/1/2019,U,0,0,2628
G00980,1/1/2019,G,174,10676,2628
G00980,1/1/2019,U,0,0,2628
G00980,1/1/2019,G,0,0,2628
G00981,1/1/2019,U,0,0,2628
G00981,1/1/2019,O,0,0,2628
G00981,1/1/2019,G,0,0,2628
G00981,1/1/2019,O,1472,3957,2628
G00981,1/1/2019,O,666,8273,2628
G00981,1/1/2019,O,805,2586,2628
G00982,1/1/2019,U,0,0,2628
G00982,1/1/2019,G,0,0,2628
G00982,1/1/2019,G,131,684,2628
G00983,1/1/2019,G,0,9172,2628
G00983,1/1/2019,U,0,0,2628
G00983,1/1/2019,G,3637,18709,2628
G00983,1/1/2019,O,0,0,2628
G00983,1/1/2019,O,2142,2838,2628
G00983,1/1/2019,O,59,37816,2628
G00983,1/1/2019,G,0,0,2628
G00983,1/1/2019,G,0,198,2628
G00983,1/1/2019,O,0,2402,2628
G00983,1/1/2019,G,17782,10570,2628
G00985,1/1/2019,U,0,0,2375
G00985,1/1/2019,G,0,0,2375
G00985,1/1/2019,O,0,0,2375
G00985,1/1/2019,O,826,3548,2375
G00985,1/1/2019,O,793,226,2375
G00985,1/1/2019,O,194,441,2375
G00985,1/1/2019,O,659,560,2375
G00985,1/1/2019,O,2707,370,2375
G00989,1/1/2019,O,0,0,2628
G00989,1/1/2019,U,0,0,2628
G00989,1/1/2019,O,10469,7027,2628
G00989,1/1/2019,O,2402,1875,2628
G00989,1/1/2019,O,2015,2670,2628
G00989,1/1/2019,G,1554,761,2628
G00989,1/1/2019,O,1623,850,2628
G00989,1/1/2019,G,0,0,2628
G00989,1/1/2019,O,1958,7236,2628
G00989,1/1/2019,O,3244,1924,2628
G00989,1/1/2019,O,4377,7920,2628
G00989,1/1/2019,G,1589,10245,2628
G00989,1/1/2019,O,6530,9514,2628
G00989,1/1/2019,O,7900,17988,2628
G00989,1/1/2019,O,15834,26111,2628
G01019,1/1/2019,O,1066,686,3151
G01019,1/1/2019,O,0,0,3151
G01019,1/1/2019,U,0,0,3151
G01019,1/1/2019,O,2665,3823,3151
G01019,1/1/2019,O,1112,9128,3151
G01019,1/1/2019,O,4581,3085,3151
G01019,1/1/2019,O,2972,847,3151
G01022,1/1/2019,O,570,619,3059
G01022,1/1/2019,U,0,0,3059
G01022,1/1/2019,O,2336,8537,3059
G01022,1/1/2019,O,36,305,3059
G01022,1/1/2019,G,0,265,3059
G01022,1/1/2019,G,182,47895,3059
G01022,1/1/2019,G,54,8722,3059
G01022,1/1/2019,G,0,283,3059
G01022,1/1/2019,G,0,0,3059
G01023,1/1/2019,U,0,0,2899
G01023,1/1/2019,G,3903,767,2899
G01023,1/1/2019,G,0,1731,2899
G01023,1/1/2019,G,0,0,2899
G01023,1/1/2019,O,0,0,2899
G01023,1/1/2019,O,506,1243,2899
G01023,1/1/2019,O,1772,4963,2899
G01023,1/1/2019,O,673,397,2899
G01023,1/1/2019,O,1202,2189,2899
G01023,1/1/2019,O,3595,783,2899
G01023,1/1/2019,G,3837,5419,2899
G01023,1/1/2019,G,60,4315,2899
G01027,1/1/2019,U,0,0,3295
G01027,1/1/2019,G,0,0,3295
G01028,1/1/2019,U,0,0,3295
G01028,1/1/2019,G,0,0,3295
G01028,1/1/2019,O,0,0,3295
G01028,1/1/2019,G,0,10599,3295
G01029,1/1/2019,U,0,0,3295
G01029,1/1/2019,G,0,10626,3295
G01029,1/1/2019,G,0,0,3295
G01030,1/1/2019,U,0,0,3295
G01030,1/1/2019,O,2262,5645,3295
G01030,1/1/2019,G,0,0,3295
G01031,1/1/2019,O,0,0,3295
G01031,1/1/2019,U,0,0,3295
G01031,1/1/2019,G,0,0,3295
G01034,1/1/2019,G,30,501,3209
G01034,1/1/2019,O,67,193,3209
G01034,1/1/2019,O,124,0,3209
G01034,1/1/2019,G,12,0,3209
G01034,1/1/2019,U,0,0,3209
G01034,1/1/2019,G,0,10842,3209
G01034,1/1/2019,G,1585,547,3209
G01034,1/1/2019,G,0,0,3209
G01034,1/1/2019,O,14,0,3209
G01034,1/1/2019,G,791,168,3209
G01034,1/1/2019,O,747,91,3209
G01034,1/1/2019,O,0,1289,3209
G01034,1/1/2019,G,56,3,3209
G01034,1/1/2019,G,590,359,3209
G01034,1/1/2019,O,460,28,3209
G01034,1/1/2019,G,91,420,3209
G01034,1/1/2019,O,721,637,3209
G01034,1/1/2019,G,283,417,3209
G01034,1/1/2019,G,12,51,3209
G01034,1/1/2019,G,18,21,3209
G01034,1/1/2019,O,0,895,3209
G01036,1/1/2019,U,0,0,3209
G01036,1/1/2019,G,0,6376,3209
G01036,1/1/2019,G,5570,5746,3209
G01039,1/1/2019,U,0,0,3295
G01039,1/1/2019,O,2926,373,3295
G01039,1/1/2019,G,1082,11533,3295
G01039,1/1/2019,G,0,0,3295
G01039,1/1/2019,O,2919,376,3295
G01039,1/1/2019,G,706,6334,3295
G01039,1/1/2019,G,1159,316,3295
G01039,1/1/2019,O,462,535,3295
G01039,1/1/2019,O,570,307,3295
G01039,1/1/2019,O,354,3660,3295
G01039,1/1/2019,G,1289,12801,3295
G01039,1/1/2019,G,125,33615,3295
G01039,1/1/2019,O,0,0,3295
G01039,1/1/2019,O,3159,1279,3295
G01067,1/1/2019,O,0,0,3151
G01082,1/1/2019,G,3,25343,1284
G01082,1/1/2019,G,0,0,2375
G01083,1/1/2019,U,0,0,3151
G01083,1/1/2019,G,0,0,3151
G01083,1/1/2019,S,0,0,3151
G01083,1/1/2019,O,0,0,3151
G01083,1/1/2019,O,484,275,3151
G01083,1/1/2019,O,3571,1913,3151
G01083,1/1/2019,O,5545,765,3151
G01083,1/1/2019,O,8003,1551,3151
G01083,1/1/2019,O,5554,2395,3151
G01083,1/1/2019,O,2879,1039,3151
G01083,1/1/2019,G,4122,748,3151
G01083,1/1/2019,O,3040,1041,3151
G01083,1/1/2019,O,7924,2078,3151
G01083,1/1/2019,O,6810,2475,3151
G01083,1/1/2019,O,1583,774,3151
G01083,1/1/2019,O,5181,3611,3151
G01083,1/1/2019,O,4101,2369,3151
G01083,1/1/2019,O,3043,1047,3151
G01083,1/1/2019,O,273,245,3151
G01083,1/1/2019,O,421,1903,3151
G01083,1/1/2019,O,2458,2565,3151
G01083,1/1/2019,G,552,3119,3151
G01083,1/1/2019,O,4249,5792,3151
G01083,1/1/2019,O,2820,473,3151
G01084,1/1/2019,S,0,0,3151
G01084,1/1/2019,O,0,0,3151
G01084,1/1/2019,U,0,0,3151
G01084,1/1/2019,O,5230,3124,3151
G01084,1/1/2019,O,3100,815,3151
G01084,1/1/2019,O,3891,3378,3151
G01084,1/1/2019,O,2701,1741,3151
G01084,1/1/2019,O,1975,981,3151
G01084,1/1/2019,O,1887,1166,3151
G01084,1/1/2019,O,1675,5523,3151
G01084,1/1/2019,O,575,592,3151
G01084,1/1/2019,O,5848,2609,3151
G01084,1/1/2019,O,3024,3788,3151
G01084,1/1/2019,G,0,0,3151
G01084,1/1/2019,O,627,3640,3151
G01084,1/1/2019,G,0,12873,3151
G01085,1/1/2019,G,0,0,3295
G01085,1/1/2019,O,1200,102,3295
G01085,1/1/2019,O,0,0,3295
G01085,1/1/2019,O,730,2098,3295
G01085,1/1/2019,O,913,1397,3295
G01085,1/1/2019,O,1911,3970,3295
G01085,1/1/2019,O,113,137,3295
G01085,1/1/2019,U,0,0,3295
G01088,1/1/2019,U,0,0,162
G01088,1/1/2019,O,0,0,2222
G01088,1/1/2019,G,0,0,2222
G01089,1/1/2019,G,655,667,3295
G01089,1/1/2019,G,0,0,3295
G01089,1/1/2019,O,0,0,3295
G01089,1/1/2019,O,2144,1307,3295
G01089,1/1/2019,G,66,6237,3295
G01090,1/1/2019,S,0,0,3151
G01090,1/1/2019,G,0,0,3151
G01090,1/1/2019,O,0,0,3151
G01090,1/1/2019,O,1108,4990,3151
G01090,1/1/2019,O,1950,4830,3151
G01090,1/1/2019,O,1719,7341,3151
G01091,1/1/2019,O,0,0,3151
G01091,1/1/2019,O,4093,1781,3151
G01091,1/1/2019,O,5162,1850,3151
G01091,1/1/2019,O,1406,1827,3151
G01091,1/1/2019,O,2653,2826,3151
G01091,1/1/2019,O,2199,207,3151
G01091,1/1/2019,O,868,656,3151
G01091,1/1/2019,O,3219,13814,3151
G01092,1/1/2019,U,0,0,3151
G01092,1/1/2019,G,0,0,3151
G01092,1/1/2019,O,3962,6001,3151
G01092,1/1/2019,O,2411,3753,3151
G01092,1/1/2019,O,1971,2846,3151
G01092,1/1/2019,O,65,2250,3151
G01096,1/1/2019,G,0,23270,3151
G01096,1/1/2019,U,0,0,3151
G01096,1/1/2019,O,0,0,3151
G01096,1/1/2019,G,0,0,3151
G01096,1/1/2019,G,0,72,3151
G01106,1/1/2019,U,0,0,2628
G01106,1/1/2019,O,5179,547,2628
G01106,1/1/2019,O,585,200,2628
G01106,1/1/2019,O,958,213,2628
G01134,1/1/2019,U,0,0,3059
G01134,1/1/2019,G,0,3250,3059
G01134,1/1/2019,G,724,23140,3059
G01134,1/1/2019,O,386,1236,3059
G01134,1/1/2019,G,1646,18380,3059
G01134,1/1/2019,G,4341,190143,3059
G01140,1/1/2019,U,0,0,2970
G01140,1/1/2019,O,6650,4597,2970
G01140,1/1/2019,O,0,0,2970
G01140,1/1/2019,G,0,0,2970
G01140,1/1/2019,G,3160,4881,2970
G01140,1/1/2019,G,514,23548,2970
G01140,1/1/2019,G,1115,2109,2970
G01146,1/1/2019,U,0,0,3151
G01146,1/1/2019,G,0,0,3151
G01146,1/1/2019,O,0,0,3151
G01146,1/1/2019,G,250,80452,3151
G01146,1/1/2019,G,0,55815,3151
G01146,1/1/2019,G,82,14901,3151
G01146,1/1/2019,O,10749,868,3151
G01146,1/1/2019,G,329,68018,3151
G01146,1/1/2019,O,16106,10390,3151
G01146,1/1/2019,G,130,38616,3151
G01146,1/1/2019,O,2242,15812,3151
G01146,1/1/2019,O,5557,11702,3151
G01146,1/1/2019,O,2199,3199,3151
G01172,1/1/2019,U,0,0,3295
G01172,1/1/2019,G,642,1215,3295
G01172,1/1/2019,G,739,1943,3295
G01172,1/1/2019,G,0,0,3295
G01172,1/1/2019,O,325,695,3295
G01172,1/1/2019,G,0,8289,3295
G01172,1/1/2019,O,0,0,3295
G01182,1/1/2019,U,0,0,3295
G01182,1/1/2019,O,6098,9243,3295
G01182,1/1/2019,O,890,10100,3295
G01184,1/1/2019,U,0,0,3059
G01187,1/1/2019,U,0,0,3059
G01187,1/1/2019,O,1298,6214,3059
G01187,1/1/2019,G,0,0,3059
G01187,1/1/2019,O,1132,7479,3059
G01187,1/1/2019,G,202,4044,3059
G01187,1/1/2019,O,338,2607,3059
G01189,1/1/2019,O,10004,13556,3059
G01192,1/1/2019,U,0,0,3295
G01192,1/1/2019,U,0,0,3520
G01192,1/1/2019,O,0,0,3295
G01192,1/1/2019,O,2704,0,3295
G01192,1/1/2019,O,19589,13752,3295
G01192,1/1/2019,O,1583,0,3295
G01192,1/1/2019,G,0,0,3295
G01192,1/1/2019,G,0,0,3520
G01192,1/1/2019,O,0,0,3520
G01194,1/1/2019,O,3430,2938,3059
G01198,1/1/2019,G,0,0,3295
G01198,1/1/2019,U,0,0,3295
G01201,1/1/2019,U,0,0,3059
G01201,1/1/2019,O,2284,825,3059
G01201,1/1/2019,O,1767,1466,3059
G01201,1/1/2019,O,840,1621,3059
G01201,1/1/2019,O,725,1030,3059
G01204,1/1/2019,U,0,0,3059
G01204,1/1/2019,O,33400,8590,3059
G01204,1/1/2019,O,17,15,3059
G01204,1/1/2019,O,23,20,3059
G01205,1/1/2019,O,0,0,3059
G01205,1/1/2019,O,652,2433,3059
G01205,1/1/2019,O,996,2925,3059
G01205,1/1/2019,O,957,777,3059
G01205,1/1/2019,O,6,6,3059
G01205,1/1/2019,O,1226,1241,3059
G01205,1/1/2019,O,5413,3307,3059
G01205,1/1/2019,U,0,0,3059
G01205,1/1/2019,O,31,717,3059
G01205,1/1/2019,O,298,988,3059
G01205,1/1/2019,G,0,0,3059
G01205,1/1/2019,O,1777,992,3059
G01205,1/1/2019,G,20648,12456,3059
G01205,1/1/2019,O,569,1100,3059
G01205,1/1/2019,O,2539,1412,3059
G01205,1/1/2019,O,1062,1422,3059
G01205,1/1/2019,O,1070,1169,3059
G01205,1/1/2019,O,3233,2816,3059
G01205,1/1/2019,O,759,979,3059
G01205,1/1/2019,O,1250,1722,3059
G01205,1/1/2019,O,1819,1811,3059
G01208,1/1/2019,G,73,4764,3295
G01208,1/1/2019,G,0,0,3295
G01210,1/1/2019,G,0,0,3151
G01210,1/1/2019,U,0,0,3151
G01216,1/1/2019,G,0,0,3295
G01216,1/1/2019,U,0,0,3295
G01216,1/1/2019,O,0,0,3295
G01216,1/1/2019,G,891,826,3295
G01216,1/1/2019,G,1087,826,3295
G01216,1/1/2019,G,0,228,3295
G01220,1/1/2019,O,0,0,3295
G01220,1/1/2019,O,1969,2074,3295
G01220,1/1/2019,O,597,1848,3295
G01220,1/1/2019,G,0,0,3295
G01220,1/1/2019,G,189,19262,3295
G01220,1/1/2019,U,0,0,3295
G01220,1/1/2019,G,21,41322,3295
G01220,1/1/2019,G,93,41703,3295
G01228,1/1/2019,U,0,0,2375
G01228,1/1/2019,O,4145,7260,2375
G01228,1/1/2019,G,0,0,2375
G01228,1/1/2019,O,0,0,2375
G01228,1/1/2019,O,224,2264,2375
G01228,1/1/2019,O,837,1209,2375
G01228,1/1/2019,O,0,8316,2375
G01228,1/1/2019,O,2147,2865,2375
G01228,1/1/2019,O,95,104,2375
G01228,1/1/2019,G,772,1693,2375
G01228,1/1/2019,O,4015,2494,2375
G01230,1/1/2019,G,0,0,3151
G01230,1/1/2019,O,544,2755,3151
G01230,1/1/2019,U,0,0,3151
G01230,1/1/2019,O,231,1723,3151
G01230,1/1/2019,O,2958,73,3151
G01230,1/1/2019,O,2707,2380,3151
G01230,1/1/2019,O,0,0,3151
G01230,1/1/2019,G,0,6497,3151
G01230,1/1/2019,O,1019,244,3151
G01230,1/1/2019,O,12193,5743,3151
G01230,1/1/2019,O,1189,1589,3151
G01238,1/1/2019,U,0,0,3247
G01238,1/1/2019,G,0,0,3247
G01238,1/1/2019,G,1140,1802,3247
G01240,1/1/2019,G,0,0,2628
G01240,1/1/2019,O,55,68,2628
G01240,1/1/2019,U,0,0,2628
G01240,1/1/2019,O,0,0,2628
G01240,1/1/2019,O,9808,3947,2628
G01240,1/1/2019,G,0,34225,2628
G01240,1/1/2019,O,2006,2709,2628
G01240,1/1/2019,O,1691,5501,2628
G01240,1/1/2019,O,1451,1356,2628
G01240,1/1/2019,G,232,35208,2628
G01240,1/1/2019,O,6366,3516,2628
G01240,1/1/2019,O,24753,20071,2628
G01240,1/1/2019,G,1102,197300,2628
G01240,1/1/2019,O,5184,14050,2628
G01240,1/1/2019,O,1459,1823,2628
G01241,1/1/2019,O,4076,4377,2628
G01241,1/1/2019,U,0,0,2628
G01241,1/1/2019,G,0,0,2628
G01241,1/1/2019,O,702,3810,2628
G01241,1/1/2019,O,336,2544,2628
G01241,1/1/2019,O,995,600,2628
G01241,1/1/2019,O,796,1955,2628
G01241,1/1/2019,O,2288,399,2628
G01241,1/1/2019,O,1150,208,2628
G01241,1/1/2019,O,1948,2822,2628
G01241,1/1/2019,O,3429,3991,2628
G01241,1/1/2019,G,2554,56640,2628
G01241,1/1/2019,G,304,359,2628
G01241,1/1/2019,G,2644,3941,2628
G01241,1/1/2019,O,2193,4446,2628
G01241,1/1/2019,O,527,1569,2628
G01241,1/1/2019,O,3432,1681,2628
G01248,1/1/2019,O,23418,17403,2628
G01248,1/1/2019,U,0,0,2628
G01248,1/1/2019,O,17496,12352,2628
G01248,1/1/2019,O,2424,7709,2628
G01260,1/1/2019,U,0,0,2628
G01260,1/1/2019,G,0,0,2628
G01260,1/1/2019,O,0,0,2628
G01260,1/1/2019,O,5707,4538,2628
G01294,1/1/2019,O,332,159,3295
G01294,1/1/2019,O,20,139,3295
G01294,1/1/2019,O,0,0,3295
G01294,1/1/2019,O,929,2798,3295
G01294,1/1/2019,U,0,0,3295
G01294,1/1/2019,G,0,0,3295
G01294,1/1/2019,O,46,181,3295
G01294,1/1/2019,O,4363,1866,3295
G01294,1/1/2019,G,0,6,3295
G01294,1/1/2019,O,1,6,3295
G01294,1/1/2019,O,376,1340,3295
G01294,1/1/2019,O,2198,2285,3295
G01294,1/1/2019,O,2,9,3295
G01294,1/1/2019,O,2665,1299,3295
G01294,1/1/2019,O,5037,3902,3295
G01294,1/1/2019,O,2,16,3295
G01294,1/1/2019,O,580,1312,3295
G01295,1/1/2019,O,0,0,3481
G01295,1/1/2019,U,0,0,3481
G01295,1/1/2019,O,812,1130,3481
G01295,1/1/2019,O,2732,1826,3481
G01295,1/1/2019,O,7336,3264,3481
G01297,1/1/2019,U,0,0,3481
G01313,1/1/2019,O,589,560,3481
G01313,1/1/2019,O,0,0,3481
G01313,1/1/2019,O,841,1446,3481
G01313,1/1/2019,U,0,0,3481
G01313,1/1/2019,O,2460,397,3481
G01313,1/1/2019,O,2528,1550,3481
G01315,1/1/2019,U,0,0,3481
G01315,1/1/2019,O,1077,692,3481
G01315,1/1/2019,O,0,0,3481
G01315,1/1/2019,O,771,307,3481
G01315,1/1/2019,O,288,88,3481
G01315,1/1/2019,O,821,4795,3481
G01315,1/1/2019,O,3320,4373,3481
G01315,1/1/2019,O,2296,17991,3481
G01315,1/1/2019,O,1472,4956,3481
G01315,1/1/2019,O,983,2601,3481
G01315,1/1/2019,O,2142,372,3481
G01315,1/1/2019,O,6425,1142,3481
G01315,1/1/2019,O,1110,185,3481
G01316,1/1/2019,U,0,0,3481
G01316,1/1/2019,O,2154,8,3481
G01316,1/1/2019,O,15697,3407,3481
G01316,1/1/2019,O,23916,4170,3481
G01316,1/1/2019,O,1549,1433,3481
G01316,1/1/2019,G,16180,3219,3481
G01316,1/1/2019,S,0,0,3481
G01316,1/1/2019,O,73,0,3481
G01316,1/1/2019,O,11338,13057,3481
G01316,1/1/2019,O,0,0,3481
G01316,1/1/2019,O,14214,5574,3481
G01316,1/1/2019,O,13497,3077,3481
G01316,1/1/2019,O,509,5180,3481
G01316,1/1/2019,O,1169,7601,3481
G01316,1/1/2019,G,0,0,3481
G01316,1/1/2019,O,3192,3451,3481
G01316,1/1/2019,O,7178,1875,3481
G01316,1/1/2019,O,842,2161,3481
G01316,1/1/2019,O,556,1265,3481
G01316,1/1/2019,O,322,80,3481
G01316,1/1/2019,O,2151,332,3481
G01316,1/1/2019,O,610,218,3481
G01316,1/1/2019,O,56,142,3481
G01316,1/1/2019,G,1515,51,3481
G01316,1/1/2019,O,4,34,3481
G01316,1/1/2019,O,115,1570,3481
G01316,1/1/2019,O,0,132,3481
G01316,1/1/2019,O,802,198,3481
G01316,1/1/2019,O,1490,5649,3481
G01316,1/1/2019,O,14083,8350,3481
G01316,1/1/2019,O,4155,5665,3481
G01316,1/1/2019,O,14121,6529,3481
G01317,1/1/2019,O,0,0,3481
G01317,1/1/2019,U,0,0,730
G01317,1/1/2019,O,811,162,3481
G01317,1/1/2019,O,22283,17140,3481
G01317,1/1/2019,O,1142,140,3481
G01317,1/1/2019,O,3942,335,3481
G01317,1/1/2019,U,0,0,3481
G01317,1/1/2019,O,1083,506,3481
G01317,1/1/2019,O,1504,875,3481
G01317,1/1/2019,O,823,577,3481
G01332,1/1/2019,O,0,0,3151
G01351,1/1/2019,G,102,16653,3151
G01351,1/1/2019,G,0,0,3151
G01351,1/1/2019,G,372,54069,3151
G01359,1/1/2019,G,3337,87870,1284
G01359,1/1/2019,G,0,0,1284
G01361,1/1/2019,U,0,0,2375
G01361,1/1/2019,O,296,133,2375
G01362,1/1/2019,U,0,0,3151
G01362,1/1/2019,O,0,0,3151
G01362,1/1/2019,O,1675,2965,3151
G01362,1/1/2019,G,0,0,3151
G01367,1/1/2019,U,0,0,3481
G01367,1/1/2019,S,0,0,3481
G01367,1/1/2019,O,0,0,3481
G01372,1/1/2019,O,1060,1053,3481
G01372,1/1/2019,U,0,0,3481
G01372,1/1/2019,O,0,0,3481
G01372,1/1/2019,O,2059,1140,3481
G01372,1/1/2019,O,1410,1176,3481
G01372,1/1/2019,O,965,1764,3481
G01372,1/1/2019,O,2103,1841,3481
G01372,1/1/2019,O,650,1103,3481
G01372,1/1/2019,S,0,0,3481
G01372,1/1/2019,G,0,0,3481
G01372,1/1/2019,O,1206,1343,3481
G01372,1/1/2019,O,2733,994,3481
G01372,1/1/2019,O,7775,1968,3481
G01373,1/1/2019,U,0,0,3481
G01373,1/1/2019,O,2540,1521,3481
G01373,1/1/2019,G,0,0,3481
G01373,1/1/2019,O,0,0,3481
G01373,1/1/2019,O,2039,1561,3481
G01373,1/1/2019,O,150,844,3481
G01373,1/1/2019,O,778,1429,3481
G01373,1/1/2019,O,1114,2020,3481
G01373,1/1/2019,O,1570,2023,3481
G01373,1/1/2019,O,3390,2110,3481
G01439,1/1/2019,G,0,0,3151
G01440,1/1/2019,G,0,0,3295
G01440,1/1/2019,U,0,0,3295
G01440,1/1/2019,G,190,60796,3295
G01443,1/1/2019,O,448,397,2375
G01445,1/1/2019,U,0,0,3151
G01445,1/1/2019,O,0,0,3151
G01445,1/1/2019,O,1449,5187,3151
G01447,1/1/2019,G,230,51788,3151
G01447,1/1/2019,U,0,0,3151
G01447,1/1/2019,G,0,0,3151
G01449,1/1/2019,U,0,0,3295
G01449,1/1/2019,O,0,0,3295
G01449,1/1/2019,O,4357,21109,3295
G01449,1/1/2019,O,2564,7716,3295
G01449,1/1/2019,O,1726,495,3295
G01449,1/1/2019,O,1574,313,3295
G01449,1/1/2019,O,290,716,3295
G01449,1/1/2019,O,130,122,3295
G01449,1/1/2019,G,390,1021,3295
G01449,1/1/2019,O,1289,4161,3295
G01449,1/1/2019,O,4116,5559,3295
G01452,1/1/2019,U,0,0,3481
G01452,1/1/2019,O,1570,1464,3481
G01452,1/1/2019,O,3807,2844,3481
G01452,1/1/2019,O,0,0,3481
G01452,1/1/2019,O,3287,2503,3481
G01452,1/1/2019,S,0,0,3481
G01497,1/1/2019,O,3712,2996,2451
G01497,1/1/2019,U,0,0,2451
G01497,1/1/2019,O,2367,3466,2451
G01497,1/1/2019,O,292,1911,2451
G01497,1/1/2019,O,5555,11729,2451
G01497,1/1/2019,O,3066,2589,2451
G01497,1/1/2019,O,6856,11369,2451
G01497,1/1/2019,O,3122,3716,2451
G01497,1/1/2019,O,0,0,2451
G01497,1/1/2019,G,1083,5037,2451
G01497,1/1/2019,O,2413,5056,2451
G01498,1/1/2019,O,1572,0,2451
G01498,1/1/2019,O,1611,964,2451
G01498,1/1/2019,O,653,878,2451
G01520,1/1/2019,O,122,0,3295
G01520,1/1/2019,U,0,0,3295
G01520,1/1/2019,G,0,0,3295
G01520,1/1/2019,O,129,0,3295
G01520,1/1/2019,O,0,0,3295
G01520,1/1/2019,O,1530,2651,3295
G01520,1/1/2019,O,5044,9022,3295
G01520,1/1/2019,O,436,0,3295
G01520,1/1/2019,O,23,0,3295
G01520,1/1/2019,O,548,0,3295
G01522,1/1/2019,O,0,0,3295
G01522,1/1/2019,G,0,0,3295
G01523,1/1/2019,U,0,0,3295
G01523,1/1/2019,O,1810,1019,3295
G01523,1/1/2019,O,335,205,3295
G01523,1/1/2019,O,0,0,3295
G01523,1/1/2019,G,0,4079,3295
G01523,1/1/2019,O,2577,1217,3295
G01523,1/1/2019,G,3107,3321,3295
G01523,1/1/2019,O,4766,2710,3295
G01523,1/1/2019,O,636,1285,3295
G01523,1/1/2019,G,0,0,3295
G01523,1/1/2019,G,212,2549,3295
G01523,1/1/2019,G,1097,2032,3295
G01523,1/1/2019,O,4734,943,3295
G01523,1/1/2019,O,906,279,3295
G01524,1/1/2019,O,103,353,3295
G01524,1/1/2019,U,0,0,3295
G01524,1/1/2019,O,0,0,3295
G01526,1/1/2019,U,0,0,2899
G01526,1/1/2019,G,108,1781,2899
G01526,1/1/2019,G,922,1556,2899
G01526,1/1/2019,G,0,0,2899
G01526,1/1/2019,O,0,0,2899
G01526,1/1/2019,G,0,1461,2899
G01526,1/1/2019,G,8,14328,2899
G01528,1/1/2019,U,0,0,1284
G01528,1/1/2019,G,0,0,1284
G01528,1/1/2019,O,0,0,1284
G01529,1/1/2019,O,0,0,3295
G01529,1/1/2019,U,0,0,3295
G01529,1/1/2019,G,0,0,3295
G01529,1/1/2019,O,373,0,3295
G01572,1/1/2019,U,0,0,3026
G01572,1/1/2019,O,665,972,2628
G01572,1/1/2019,O,2561,8851,2628
G01572,1/1/2019,U,0,0,2628
G01572,1/1/2019,O,6398,19459,2628
G01572,1/1/2019,O,0,0,2628
G01604,1/1/2019,G,0,0,3209
G01604,1/1/2019,U,0,0,3209
G01604,1/1/2019,O,0,0,3209
G01604,1/1/2019,G,0,90,3209
G01604,1/1/2019,O,2,110,3209
G01604,1/1/2019,O,1,28,3209
G01608,1/1/2019,O,566,0,3295
G01608,1/1/2019,U,0,0,3295
G01608,1/1/2019,O,0,0,3295
